id,text,spam,scam_type,language,url_present,url_harmful
1494,"Your JazzCash account limit has expired. To upgrade and keep using services, click http://bit.ly/claim-pkr/159",spam,mobile_wallet_phishing,english,yes,yes
1495,"Salam, kaisay ho? Kal milte hain Faisalabad mein.",ham,none,roman_urdu,no,no
1496,"Salam, kaisay ho? Kal milte hain Quetta mein.",ham,none,roman_urdu,no,no
1497,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1498,Your OTP for MCB transaction is 734595. Do not share it with anyone.,ham,none,english,no,no
1499,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0300-3496040,spam,telecom_lottery_scam,roman_urdu,no,N/A
1500,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0333-6236176,spam,telecom_lottery_scam,roman_urdu,no,N/A
1501,Alert: Suspicious login detected on your Allied Bank app. Click to verify identity: http://prize-claim.online/127,spam,bank_phishing,english,yes,yes
1502,Alert: Suspicious login detected on your Bank Alfalah app. Click to verify identity: http://verify-account.info/333,spam,bank_phishing,english,yes,yes
1503,"Congratulations! You have won a Toyota Corolla in the Telenor Lucky Draw. To claim, call 0300-5840981",spam,telecom_lottery_scam,english,no,N/A
1504,"Dear Meezan Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/449",spam,bank_phishing,english,yes,yes
1505,Your OTP for HBL transaction is 187845. Do not share it with anyone.,ham,none,english,no,no
1506,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1507,Your OTP for Allied Bank transaction is 307394. Do not share it with anyone.,ham,none,english,no,no
1508,Alert: Suspicious login detected on your Bank Alfalah app. Click to verify identity: http://bit.ly/claim-pkr/698,spam,bank_phishing,english,yes,yes
1509,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1510,Ehsaas Program: Aap ko 100000 ki imdad di ja rahi hai. Abhi call karein 0345-5588565.,spam,BISP_government_scam,urdu,no,N/A
1511,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1512,Mubarak ho! Aap ne Jeeto Pakistan se 100000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0333-7315052,spam,telecom_lottery_scam,roman_urdu,no,N/A
1513,Mubarak ho! Aap ne Jeeto Pakistan se 25000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0301-9700054,spam,telecom_lottery_scam,roman_urdu,no,N/A
1514,Mubarak ho! Aap ne Jeeto Pakistan se 25000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0321-2953502,spam,telecom_lottery_scam,roman_urdu,no,N/A
1515,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
1516,BISP khushkhabri! Aap ki 10000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0300-8756752 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
1517,"Dear customer, your bill of 2277 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1518,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0301-7746174 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
1519,"Congratulations! You have won a Toyota Corolla in the Ufone Lucky Draw. To claim, call 0312-2816468",spam,telecom_lottery_scam,english,no,N/A
1520,Mubarak ho! Aap ne Jeeto Pakistan se 5000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0321-3050523,spam,telecom_lottery_scam,roman_urdu,no,N/A
1521,"Dear customer, your bill of 1437 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1522,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://verify-account.info/564,spam,job_fraud,roman_urdu,yes,yes
1523,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://verify-account.info/146,spam,job_fraud,roman_urdu,yes,yes
1524,Ehsaas Program: Aap ko 500000 ki imdad di ja rahi hai. Abhi call karein 0301-4571222.,spam,BISP_government_scam,urdu,no,N/A
1525,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1526,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1527,"Congratulations! You have won a Toyota Corolla in the Telenor Lucky Draw. To claim, call 0345-7350629",spam,telecom_lottery_scam,english,no,N/A
1528,"Dear Allied Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://prize-claim.online/550",spam,bank_phishing,english,yes,yes
1529,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
1530,Mubarak ho! Aap ne Jeeto Pakistan se 25000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0312-1981117,spam,telecom_lottery_scam,roman_urdu,no,N/A
1531,"Dear customer, your bill of 3301 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1532,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0321-3010605,spam,telecom_lottery_scam,roman_urdu,no,N/A
1533,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/767",spam,job_fraud,english,yes,yes
1534,"Please send me the report by EOD. Thanks, Muhammad.",ham,none,english,no,no
1535,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://secure-login-pk.com/630",spam,job_fraud,english,yes,yes
1536,Your OTP for UBL transaction is 362410. Do not share it with anyone.,ham,none,english,no,no
1537,"Congratulations! You have won a Toyota Corolla in the Ufone Lucky Draw. To claim, call 0321-3878509",spam,telecom_lottery_scam,english,no,N/A
1538,"Your Sadapay account limit has expired. To upgrade and keep using services, click http://secure-login-pk.com/454",spam,mobile_wallet_phishing,english,yes,yes
1539,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bit.ly/claim-pkr/874,spam,job_fraud,roman_urdu,yes,yes
1540,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1541,"Please send me the report by EOD. Thanks, Zain.",ham,none,english,no,no
1542,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0333-8792782 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
1543,"Your EasyPaisa account limit has expired. To upgrade and keep using services, click http://secure-login-pk.com/331",spam,mobile_wallet_phishing,english,yes,yes
1544,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0312-7494611",spam,telecom_lottery_scam,english,no,N/A
1545,BISP khushkhabri! Aap ki 5000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0345-9853667 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
1546,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1547,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
1548,Your OTP for Bank Alfalah transaction is 480081. Do not share it with anyone.,ham,none,english,no,no
1549,Ehsaas Program: Aap ko 10000 ki imdad di ja rahi hai. Abhi call karein 0321-9668300.,spam,BISP_government_scam,urdu,no,N/A
1550,Your order from Daraz has been shipped. Track here: https://www.gov.pk,ham,none,english,yes,no
1551,"Please send me the report by EOD. Thanks, Muhammad.",ham,none,english,no,no
1552,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://prize-claim.online/236",spam,bank_phishing,english,yes,yes
1553,"Dear customer, your bill of 3791 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1554,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0321-3126068",spam,easyload_scam,roman_urdu,no,N/A
1555,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://prize-claim.online/923,spam,job_fraud,roman_urdu,yes,yes
1556,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0312-5345327",spam,easyload_scam,roman_urdu,no,N/A
1557,BISP khushkhabri! Aap ki 5000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0312-3112580 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
1558,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://secure-login-pk.com/720,spam,job_fraud,roman_urdu,yes,yes
1559,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bit.ly/claim-pkr/279,spam,job_fraud,roman_urdu,yes,yes
1560,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
1561,"Salam, kaisay ho? Kal milte hain Islamabad mein.",ham,none,roman_urdu,no,no
1562,Alert: Suspicious login detected on your UBL app. Click to verify identity: http://bank-update.xyz/128,spam,bank_phishing,english,yes,yes
1563,Alert: Suspicious login detected on your UBL app. Click to verify identity: http://verify-account.info/756,spam,bank_phishing,english,yes,yes
1564,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
1565,Your OTP for Bank Alfalah transaction is 723512. Do not share it with anyone.,ham,none,english,no,no
1566,"Congratulations! You have won a Toyota Corolla in the Jazz Lucky Draw. To claim, call 0312-2153400",spam,telecom_lottery_scam,english,no,N/A
1567,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
1568,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0345-9636926,spam,telecom_lottery_scam,roman_urdu,no,N/A
1569,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/308",spam,job_fraud,english,yes,yes
1570,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1571,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://prize-claim.online/506,spam,job_fraud,roman_urdu,yes,yes
1572,"Salam, kaisay ho? Kal milte hain Multan mein.",ham,none,roman_urdu,no,no
1573,Alert: Suspicious login detected on your Bank Alfalah app. Click to verify identity: http://bit.ly/claim-pkr/843,spam,bank_phishing,english,yes,yes
1574,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1575,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bit.ly/claim-pkr/606,spam,job_fraud,roman_urdu,yes,yes
1576,"Congratulations! You have won a Toyota Corolla in the Jazz Lucky Draw. To claim, call 0345-2138114",spam,telecom_lottery_scam,english,no,N/A
1577,Ehsaas Program: Aap ko 500000 ki imdad di ja rahi hai. Abhi call karein 0321-7092230.,spam,BISP_government_scam,urdu,no,N/A
1578,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1579,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
1580,Ramadan Mubarak to you and your family!,ham,none,english,no,no
1581,Your order from Daraz has been shipped. Track here: https://www.gov.pk,ham,none,english,yes,no
1582,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0312-1269496,spam,telecom_lottery_scam,roman_urdu,no,N/A
1583,"Dear customer, your bill of 1611 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1584,"Dear UBL Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/708",spam,bank_phishing,english,yes,yes
1585,Your order from Daraz has been shipped. Track here: https://www.gov.pk,ham,none,english,yes,no
1586,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/447",spam,job_fraud,english,yes,yes
1587,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bank-update.xyz/978,spam,job_fraud,roman_urdu,yes,yes
1588,Ramadan Mubarak to you and your family!,ham,none,english,no,no
1589,Your OTP for HBL transaction is 197749. Do not share it with anyone.,ham,none,english,no,no
1590,"Salam, kaisay ho? Kal milte hain Quetta mein.",ham,none,roman_urdu,no,no
1591,"Dear MCB Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/114",spam,bank_phishing,english,yes,yes
1592,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 5000 ka easyload kardein is number pe: 0333-3399524",spam,easyload_scam,roman_urdu,no,N/A
1593,"Salam, kaisay ho? Kal milte hain Rawalpindi mein.",ham,none,roman_urdu,no,no
1594,Your OTP for MCB transaction is 417128. Do not share it with anyone.,ham,none,english,no,no
1595,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1596,"Please send me the report by EOD. Thanks, Zain.",ham,none,english,no,no
1597,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 10000 ka easyload kardein is number pe: 0345-6660793",spam,easyload_scam,roman_urdu,no,N/A
1598,Ehsaas Program: Aap ko 500000 ki imdad di ja rahi hai. Abhi call karein 0300-6236439.,spam,BISP_government_scam,urdu,no,N/A
1599,"Dear Bank Alfalah Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/274",spam,bank_phishing,english,yes,yes
1600,"Dear customer, your bill of 4169 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1601,Mubarak ho! Aap ne Jeeto Pakistan se 50000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0312-4001418,spam,telecom_lottery_scam,roman_urdu,no,N/A
1602,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
1603,Alert: Suspicious login detected on your Bank Alfalah app. Click to verify identity: http://bank-update.xyz/369,spam,bank_phishing,english,yes,yes
1604,"Your JazzCash account limit has expired. To upgrade and keep using services, click http://bank-update.xyz/248",spam,mobile_wallet_phishing,english,yes,yes
1605,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
1606,"Your Nayapay account limit has expired. To upgrade and keep using services, click http://prize-claim.online/602",spam,mobile_wallet_phishing,english,yes,yes
1607,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 100000 ka easyload kardein is number pe: 0300-3640585",spam,easyload_scam,roman_urdu,no,N/A
1608,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1609,Your OTP for Standard Chartered transaction is 327843. Do not share it with anyone.,ham,none,english,no,no
1610,"Your JazzCash account limit has expired. To upgrade and keep using services, click http://prize-claim.online/650",spam,mobile_wallet_phishing,english,yes,yes
1611,"Dear customer, your bill of 1381 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
1612,"Please send me the report by EOD. Thanks, Raza.",ham,none,english,no,no
1613,"Congratulations! You have won a Toyota Corolla in the Telenor Lucky Draw. To claim, call 0300-1556857",spam,telecom_lottery_scam,english,no,N/A
1614,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/103",spam,bank_phishing,english,yes,yes
1615,"Salam, kaisay ho? Kal milte hain Islamabad mein.",ham,none,roman_urdu,no,no
1616,"Congratulations! You have won a Toyota Corolla in the Ufone Lucky Draw. To claim, call 0312-4921550",spam,telecom_lottery_scam,english,no,N/A
1617,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bank-update.xyz/769",spam,job_fraud,english,yes,yes
1618,"Dear MCB Customer, your account has been temporarily disabled for security. Reactivate now: http://bank-update.xyz/583",spam,bank_phishing,english,yes,yes
1619,Mubarak ho! Aap ne Jeeto Pakistan se 5000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0321-6268359,spam,telecom_lottery_scam,roman_urdu,no,N/A
1620,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bank-update.xyz/605",spam,job_fraud,english,yes,yes
1621,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://secure-login-pk.com/458,spam,job_fraud,roman_urdu,yes,yes
1622,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bank-update.xyz/918,spam,job_fraud,roman_urdu,yes,yes
1623,"Dear Meezan Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/990",spam,bank_phishing,english,yes,yes
1624,Ehsaas Program: Aap ko 50000 ki imdad di ja rahi hai. Abhi call karein 0300-7073780.,spam,BISP_government_scam,urdu,no,N/A
1625,"Dear Allied Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/899",spam,bank_phishing,english,yes,yes
1626,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
1627,"Your Nayapay account limit has expired. To upgrade and keep using services, click http://secure-login-pk.com/964",spam,mobile_wallet_phishing,english,yes,yes
